employee_id	lead_id	gross_base_salary	lead_monthly_budget	talent_segment	stagnation_compensation_quadrant	percentage_current_band	percentage_increase_last_12months	years_without_promotion_or_merit	is_talent	is_exceeding_expectations_last_year	high_performers_low_band	is_critical_position_or_successor	zscore_years_without_promotion_or_merit_for_hr_group	percentage_current_band_inv	percentage_increase_last_12months_inv
743	468	13387	8613.78	Not Talent and Not High Performer	Recent Hires	84.0	4.5	0.9308692676249144	0.0	0.0	0.0	1.0	0.14028927835775756	0.5125000000000001	0.9579478553406223
2094	1483	10835	1000.65	Not Talent and High Performer	Recent Hires	80.0	12.86	0.9308692676249144	0.0	1.0	0.0	0.0	0.13446203521617217	0.5625	0.8798243154845341
1317	445	8120	406.0	Not Talent and Not High Performer	Recent Hires	73.0	17.77	0.9308692676249144	0.0	0.0	0.0	1.0	0.13386282195229118	0.65	0.8339407532006354
1349	338	10000	3353.0	Not Talent and Not High Performer	Recent Hires	74.0	5.26	0.9308692676249144	0.0	0.0	0.0	0.0	0.14028927835775756	0.6375000000000001	0.9508457153537052
966	325	12500	3480.25	Not Talent and Not High Performer	Recent Hires	78.0	8.7	0.9308692676249144	0.0	0.0	0.0	1.0	0.14028927835775756	0.5875	0.9186991869918698
1960	1793	9898	5543.4	Not Talent and Not High Performer	Recent Hires	89.0	9.07	0.9308692676249144	0.0	0.0	0.0	0.0	0.13386282195229118	0.45	0.9152415662087654
1073	286	13000	9296.0	Not Talent and High Performer	Recent Hires	81.0	29.06	0.9308692676249144	0.0	1.0	0.0	0.0	0.13386282195229118	0.55	0.7284365947107746
2330	1291	8600	430.0	Not Talent and Not High Performer	Recent Hires	84.0	7.5	0.9308692676249144	0.0	0.0	0.0	0.0	0.13386282195229118	0.5125000000000001	0.9299130922343706
2396	923	11550	8620.1	Not Talent and Not High Performer	Recent Hires	85.0	0.43	0.6023271731690623	0.0	0.0	0.0	0.0	0.08379131198477338	0.5	0.9959816839547705
613	1095	9855	2042.75	Talent and Not High Performer	Recent Hires	72.0	5.01	0.9336071184120466	1.0	0.0	0.0	1.0	0.13361128891050691	0.6625000000000001	0.9531819456125595
1278	983	13000	1461.9	Talent and High Performer	Recent Hires	76.0	27.28	0.9336071184120466	1.0	1.0	0.0	1.0	0.1342726427674175	0.6125	0.7450705541538174
363	376	13500	3857.8	Talent and High Performer	Recent Hires	79.0	15.38	0.9336071184120466	1.0	1.0	0.0	1.0	0.1342726427674175	0.5750000000000001	0.8562751144752827
1887	1261	11000	1136.5	Talent and Not High Performer	Recent Hires	81.0	19.96	0.9336071184120466	1.0	0.0	0.0	0.0	0.1407600947441991	0.55	0.8134753761330717
678	932	21000	7281.35	Talent and High Performer	Acknowledged Veterans	101.0	25.15	0.9336071184120466	1.0	1.0	0.0	1.0	0.1407600947441991	0.30000000000000004	0.7649752359592562
364	376	11000	3857.8	Not Talent and Not High Performer	Recent Hires	76.0	13.85	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.6125	0.8705728436594711
780	995	25300	9302.84	Talent and High Performer	Recent Hires	92.0	15.0	0.9336071184120466	1.0	1.0	0.0	1.0	0.1407600947441991	0.41250000000000003	0.8598261844687412
559	968	33000	13591.96	Talent and High Performer	Recent Hires	96.0	32.95	0.9336071184120466	1.0	1.0	0.0	0.0	0.1407600947441991	0.36250000000000004	0.6920848518830015
1108	67	28500	10583.65	Not Talent and High Performer	Recent Hires	97.0	10.89	0.9336071184120466	0.0	1.0	0.0	1.0	0.1342726427674175	0.35000000000000003	0.8982338099243061
1010	2074	25000	6174.05	Not Talent and High Performer	Acknowledged Veterans	104.0	5.95	0.9336071184120466	0.0	1.0	0.0	1.0	0.13361128891050691	0.2625	0.9443977198392672
1163	1201	8717	1697.15	Not Talent and Not High Performer	Recent Hires	64.0	7.3	0.9336071184120466	0.0	0.0	0.0	1.0	0.13361128891050691	0.7625000000000001	0.931782076441454
262	2290	11600	3349.25	Not Talent and High Performer	Forgotten Specialists	68.0	24.38	0.9336071184120466	0.0	1.0	0.0	0.0	0.13125743325247885	0.7125	0.7721708251565275
54	2171	9550	4905.75	Not Talent and Not High Performer	Recent Hires	70.0	12.35	0.9336071184120466	0.0	0.0	0.0	1.0	0.1342726427674175	0.6875	0.884590225212597
851	887	11125	3344.2	Talent and High Performer	Recent Hires	70.0	28.61	0.9336071184120466	1.0	1.0	1.0	1.0	0.1407600947441991	0.6875	0.7326418091767124
1377	1101	14617	6255.6	Talent and High Performer	Recent Hires	71.0	25.01	0.9336071184120466	1.0	1.0	1.0	1.0	0.1407600947441991	0.675	0.7662835249042145
1542	555	14885	8866.2	Not Talent and High Performer	Recent Hires	72.0	4.5	0.9336071184120466	0.0	1.0	0.0	0.0	0.13361128891050691	0.6625000000000001	0.9579478553406223
2140	1477	9785	2214.75	Not Talent and Not High Performer	Recent Hires	72.0	3.0	0.9336071184120466	0.0	0.0	0.0	1.0	0.1407600947441991	0.6625000000000001	0.9719652368937483
1603	2171	11500	4905.75	Not Talent and Not High Performer	Recent Hires	72.0	6.99	0.9336071184120466	0.0	0.0	0.0	1.0	0.1342726427674175	0.6625000000000001	0.9346790019624335
1253	1095	11800	2042.75	Not Talent and High Performer	Recent Hires	74.0	18.0	0.9336071184120466	0.0	1.0	0.0	1.0	0.13361128891050691	0.6375000000000001	0.8317914213624894
2135	1477	10300	2214.75	Not Talent and Not High Performer	Recent Hires	76.0	3.0	0.9336071184120466	0.0	0.0	0.0	0.0	0.1407600947441991	0.6125	0.9719652368937483
1295	714	12294	3588.45	Not Talent and Not High Performer	Recent Hires	77.0	38.29	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.6000000000000001	0.6421829735538734
660	567	12400	3472.65	Not Talent and Not High Performer	Forgotten Specialists	78.0	15.26	0.9336071184120466	0.0	0.0	0.0	1.0	0.1407600947441991	0.5875	0.8573965049995327
600	2406	9400	4815.0	Not Talent and Not High Performer	Recent Hires	79.0	19.14	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.5750000000000001	0.8211382113821137
820	2126	9100	1005.0	Not Talent and Not High Performer	Recent Hires	82.0	4.72	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.5375	0.9558919727128306
1350	824	11315	2280.45	Talent and High Performer	Recent Hires	71.0	4.5	0.9336071184120466	1.0	1.0	1.0	1.0	0.1407600947441991	0.675	0.9579478553406223
464	2107	14200	7854.32	Not Talent and High Performer	Recent Hires	69.0	24.67	0.9336071184120466	0.0	1.0	0.0	1.0	0.1342726427674175	0.7000000000000001	0.7694607980562563
2130	408	29559	11588.45	Not Talent and High Performer	Recent Expensive Hires	107.0	15.92	0.9336071184120466	0.0	1.0	0.0	1.0	0.1407600947441991	0.225	0.8512288571161574
1422	645	9000	1982.1	Talent and Not High Performer	Recent Hires	62.0	24.14	0.9336071184120466	1.0	0.0	0.0	0.0	0.1342726427674175	0.7875000000000001	0.7744136062050275
2092	1261	11730	1136.5	Not Talent and Not High Performer	Recent Hires	81.0	15.98	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.55	0.8506681618540323
2081	477	11027	551.35	Not Talent and Not High Performer	Recent Hires	81.0	10.01	0.9336071184120466	0.0	0.0	0.0	0.0	0.1407600947441991	0.55	0.9064573404354732
1715	2142	11300	5082.4	Not Talent and Not High Performer	Recent Hires	83.0	11.9	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.525	0.8887954396785346
708	376	10000	3857.8	Not Talent and Not High Performer	Recent Hires	84.0	25.0	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.5125000000000001	0.7663769741145687
458	134	13500	2050.3	Not Talent and Not High Performer	Recent Hires	99.0	15.02	0.9336071184120466	0.0	0.0	0.0	0.0	0.1342726427674175	0.325	0.8596392860480329
1483	1644	16000	7270.15	Not Talent and High Performer	Recent Hires	67.0	26.26	0.9336071184120466	0.0	1.0	0.0	0.0	0.1348575117903374	0.7250000000000001	0.754602373609943
602	642	34500	4261.35	Not Talent and Not High Performer	Recent Hires	94.0	15.0	0.9336071184120466	0.0	0.0	0.0	1.0	0.1342726427674175	0.3875	0.8598261844687412
848	65	8111	1643.2	Not Talent and Not High Performer	Recent Hires	73.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.13401748323383053	0.65	0.9579478553406223
943	32	11748	21130.14	Not Talent and Not High Performer	Recent Hires	73.0	5.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.65	0.9532753948229137
1950	555	8080	8866.2	Not Talent and Not High Performer	Recent Hires	73.0	9.99	0.9363449691991786	0.0	0.0	0.0	0.0	0.13401748323383053	0.65	0.9066442388561817
1039	1929	11735	14688.4	Not Talent and Not High Performer	Recent Hires	73.0	6.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.13401748323383053	0.65	0.9439304737874965
1571	1875	7603	3409.3	Not Talent and Not High Performer	Recent Hires	74.0	4.49	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.6375000000000001	0.9580413045509766
575	460	10000	2430.0	Not Talent and Not High Performer	Recent Hires	74.0	14.29	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.6375000000000001	0.8664610784038874
992	933	10008	5567.4	Not Talent and Not High Performer	Forgotten Specialists	74.0	5.09	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.6375000000000001	0.9524343519297261
1965	633	10102	4137.75	Not Talent and Not High Performer	Recent Hires	74.0	3.49	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.6375000000000001	0.9673862255863938
218	695	10221	2716.05	Not Talent and Not High Performer	Forgotten Specialists	75.0	4.65	0.9363449691991786	0.0	0.0	0.0	0.0	0.13401748323383053	0.625	0.9565461171853097
711	901	10241	5223.8	Not Talent and Not High Performer	Recent Hires	75.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.625	0.9579478553406223
1429	2255	10230	11159.65	Not Talent and Not High Performer	Recent Hires	75.0	6.14	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.625	0.942622184842538
2286	2255	10241	11159.65	Not Talent and Not High Performer	Recent Hires	75.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.625	0.9579478553406223
1233	1191	10149	5549.14	Not Talent and Not High Performer	Recent Hires	75.0	9.99	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.625	0.9066442388561817
2165	279	10899	3091.75	Not Talent and Not High Performer	Recent Hires	75.0	8.99	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.625	0.9159891598915989
806	348	10160	16833.88	Talent and High Performer	Recent Hires	75.0	4.53	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.625	0.9576675077095598
697	498	11964	3816.3	Not Talent and Not High Performer	Forgotten Specialists	75.0	6.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.625	0.9439304737874965
499	1634	9433	5287.5	Not Talent and Not High Performer	Recent Hires	75.0	5.49	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.625	0.9486963835155593
225	141	10930	2345.0	Not Talent and Not High Performer	Recent Hires	75.0	4.53	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.625	0.9576675077095598
242	115	12014	7670.4	Talent and Not High Performer	Recent Hires	75.0	5.5	0.9363449691991786	1.0	0.0	0.0	1.0	0.13468246358254377	0.625	0.948602934305205
663	508	15818	3778.95	Talent and Not High Performer	Recent Hires	75.0	5.59	0.9363449691991786	1.0	0.0	0.0	1.0	0.14123091113064062	0.625	0.9477618914120175
650	494	10185	2939.5	Not Talent and Not High Performer	Recent Hires	75.0	5.0	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.625	0.9532753948229137
1795	1460	15900	7281.0	Talent and High Performer	Recent Hires	75.0	0.0	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.625	1.0
1962	1535	10200	4073.55	Not Talent and Not High Performer	Recent Hires	75.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.625	0.9579478553406223
1966	734	10200	1986.35	Not Talent and Not High Performer	Recent Hires	75.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.625	0.9579478553406223
2006	134	8356	2050.3	Not Talent and Not High Performer	Recent Hires	75.0	15.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.625	0.8598261844687412
2012	845	10972	3031.5	Not Talent and High Performer	Recent Hires	75.0	4.5	0.9363449691991786	0.0	1.0	0.0	0.0	0.13468246358254377	0.625	0.9579478553406223
1594	1793	10204	5543.4	Not Talent and Not High Performer	Recent Hires	75.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.625	0.9579478553406223
899	1440	7234	1877.6	Not Talent and Not High Performer	Recent Hires	65.0	9.99	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.75	0.9066442388561817
654	469	11327	9450.55	Not Talent and Not High Performer	Recent Hires	71.0	4.6	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.675	0.9570133632370806
574	761	9623	4342.5	Not Talent and High Performer	Recent Hires	71.0	5.99	0.9363449691991786	0.0	1.0	0.0	0.0	0.13401748323383053	0.675	0.9440239229978507
1815	1774	11284	1076.7	Talent and High Performer	Recent Hires	78.0	4.48	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.5875	0.9581347537613306
1784	1303	13820	3937.2	Not Talent and High Performer	Recent Hires	86.0	5.5	0.9363449691991786	0.0	1.0	0.0	1.0	0.14123091113064062	0.48750000000000004	0.948602934305205
193	112	11896	1719.8	Not Talent and Not High Performer	Recent Hires	87.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.47500000000000003	0.9579478553406223
1374	1929	11975	14688.4	Not Talent and Not High Performer	Forgotten Specialists	88.0	3.99	0.9363449691991786	0.0	0.0	0.0	1.0	0.13401748323383053	0.4625	0.9627137650686852
1292	2255	18963	11159.65	Talent and High Performer	Forgotten Specialists	92.0	4.5	0.9363449691991786	1.0	1.0	0.0	1.0	0.14123091113064062	0.41250000000000003	0.9579478553406223
1498	469	14672	9450.55	Not Talent and High Performer	Forgotten Specialists	92.0	4.99	0.9363449691991786	0.0	1.0	0.0	1.0	0.14123091113064062	0.41250000000000003	0.9533688440332679
370	872	19391	9345.15	Talent and High Performer	Forgotten Specialists	94.0	6.18	0.9363449691991786	1.0	1.0	0.0	1.0	0.14123091113064062	0.3875	0.9422483880011214
1268	28	8121	2115.6	Talent and High Performer	Recent Hires	60.0	7.99	0.9363449691991786	1.0	1.0	1.0	0.0	0.14123091113064062	0.8125	0.9253340809270162
1379	146	13156	5688.15	Not Talent and Not High Performer	Recent Hires	64.0	4.0	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.7625000000000001	0.962620315858331
1269	664	10388	7017.85	Not Talent and High Performer	Recent Hires	65.0	6.0	0.9363449691991786	0.0	1.0	0.0	1.0	0.14123091113064062	0.75	0.9439304737874965
1514	1335	8987	2547.2	Not Talent and Not High Performer	Recent Hires	65.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.75	0.9579478553406223
1219	1461	10803	5480.9	Not Talent and Not High Performer	Recent Hires	68.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.7125	0.9579478553406223
1722	128	8673	1362.3	Not Talent and Not High Performer	Recent Hires	69.0	4.49	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.7000000000000001	0.9580413045509766
1121	645	8715	1982.1	Not Talent and Not High Performer	Recent Hires	69.0	5.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.7000000000000001	0.9532753948229137
1872	525	12020	2851.45	Not Talent and High Performer	Recent Hires	70.0	4.52	0.9363449691991786	0.0	1.0	0.0	0.0	0.13468246358254377	0.6875	0.957760956919914
245	318	7791	4221.8	Not Talent and Not High Performer	Recent Hires	70.0	19.86	0.9363449691991786	0.0	0.0	0.0	0.0	0.13401748323383053	0.6875	0.8144098682366133
1473	611	8339	3351.85	Not Talent and Not High Performer	Recent Hires	70.0	8.3	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.6875	0.9224371554060368
1530	1228	9497	1526.8	Not Talent and Not High Performer	Recent Hires	70.0	3.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.6875	0.9672927763760396
829	316	7924	5144.06	Not Talent and High Performer	Recent Hires	71.0	5.84	0.9363449691991786	0.0	1.0	0.0	0.0	0.20050765974102353	0.675	0.9454256611531632
604	632	8000	4222.0	Not Talent and Not High Performer	Recent Hires	72.0	6.67	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.6625000000000001	0.9376693766937669
2190	673	9115	2252.1	Not Talent and Not High Performer	Recent Hires	72.0	10.0	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.6625000000000001	0.9065507896458275
1382	1062	8085	6445.3	Talent and Not High Performer	Recent Hires	73.0	7.8	0.9363449691991786	1.0	0.0	0.0	1.0	0.14123091113064062	0.65	0.9271096159237454
1980	469	10341	9450.55	Talent and High Performer	Recent Hires	76.0	4.59	0.9363449691991786	1.0	1.0	0.0	1.0	0.14123091113064062	0.6125	0.9571068124474348
354	664	10453	7017.85	Not Talent and High Performer	Forgotten Specialists	77.0	3.5	0.9363449691991786	0.0	1.0	0.0	1.0	0.14123091113064062	0.6000000000000001	0.9672927763760396
929	1444	13020	5614.15	Talent and High Performer	Recent Hires	77.0	8.5	0.9363449691991786	1.0	1.0	0.0	1.0	0.14123091113064062	0.6000000000000001	0.9205681711989533
1734	2463	11135	1746.7	Not Talent and Not High Performer	Recent Hires	77.0	1.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.6000000000000001	0.9906550789645827
1076	466	10477	1794.95	Not Talent and Not High Performer	Forgotten Specialists	77.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.6000000000000001	0.9579478553406223
187	393	16068	7535.01	Not Talent and High Performer	Recent Hires	78.0	5.0	0.9363449691991786	0.0	1.0	0.0	1.0	0.13468246358254377	0.5875	0.9532753948229137
365	152	12528	4726.55	Talent and High Performer	Recent Hires	78.0	6.0	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.5875	0.9439304737874965
1597	1399	11500	4422.0	Talent and Not High Performer	Recent Hires	78.0	15.0	0.9363449691991786	1.0	0.0	0.0	1.0	0.13468246358254377	0.5875	0.8598261844687412
2224	498	12540	3816.3	Not Talent and Not High Performer	Recent Hires	78.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.5875	0.9579478553406223
343	415	10681	3819.81	Not Talent and Not High Performer	Recent Hires	79.0	4.49	0.9363449691991786	0.0	0.0	0.0	0.0	0.13401748323383053	0.5750000000000001	0.9580413045509766
2110	393	13546	7535.01	Not Talent and High Performer	Recent Hires	79.0	5.5	0.9363449691991786	0.0	1.0	0.0	1.0	0.13468246358254377	0.5750000000000001	0.948602934305205
1675	1811	10780	6707.65	Not Talent and High Performer	Forgotten Specialists	79.0	9.0	0.9363449691991786	0.0	1.0	0.0	0.0	0.14123091113064062	0.5750000000000001	0.9158957106812448
1595	2142	11578	5082.4	Not Talent and Not High Performer	Forgotten Specialists	80.0	4.49	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.5625	0.9580413045509766
957	26	10920	9083.02	Talent and High Performer	Forgotten Specialists	80.0	4.0	0.9363449691991786	1.0	1.0	0.0	0.0	0.14123091113064062	0.5625	0.962620315858331
1216	1331	10815	1581.7	Not Talent and High Performer	Recent Hires	80.0	5.0	0.9363449691991786	0.0	1.0	0.0	0.0	0.13468246358254377	0.5625	0.9532753948229137
304	1191	11072	5549.14	Not Talent and Not High Performer	Forgotten Specialists	81.0	5.0	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.55	0.9532753948229137
1158	901	9091	5223.8	Not Talent and High Performer	Recent Hires	82.0	4.49	0.9363449691991786	0.0	1.0	0.0	1.0	0.14123091113064062	0.5375	0.9580413045509766
1513	514	17246	3282.3	Talent and High Performer	Recent Hires	82.0	4.0	0.9363449691991786	1.0	1.0	0.0	1.0	0.13468246358254377	0.5375	0.962620315858331
1901	1919	11094	2482.7	Not Talent and Not High Performer	Recent Hires	82.0	10.06	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.5375	0.9059900943837024
2141	1860	11181	1690.3	Not Talent and Not High Performer	Recent Hires	82.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.5375	0.9579478553406223
1066	529	11150	1167.6	Not Talent and Not High Performer	Recent Hires	82.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.5375	0.9579478553406223
838	1682	14043	2602.7	Not Talent and Not High Performer	Recent Hires	83.0	4.99	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.525	0.9533688440332679
1559	383	13245	8368.45	Not Talent and Not High Performer	Forgotten Specialists	83.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.525	0.9579478553406223
1663	633	13249	4137.75	Not Talent and Not High Performer	Forgotten Specialists	83.0	3.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.525	0.9672927763760396
949	468	17461	8613.78	Not Talent and Not High Performer	Forgotten Specialists	84.0	4.49	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.5125000000000001	0.9580413045509766
2085	1545	17639	5943.9	Not Talent and High Performer	Recent Hires	84.0	4.5	0.9363449691991786	0.0	1.0	0.0	1.0	0.13468246358254377	0.5125000000000001	0.9579478553406223
1159	790	11495	4248.7	Talent and High Performer	Forgotten Specialists	85.0	4.5	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.5	0.9579478553406223
1762	105	11510	1698.0	Not Talent and Not High Performer	Recent Hires	85.0	4.53	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.5	0.9576675077095598
1821	1535	17549	4073.55	Not Talent and Not High Performer	Forgotten Specialists	85.0	2.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.5	0.9813101579291654
2203	1809	14630	5007.35	Not Talent and Not High Performer	Recent Hires	85.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.5	0.9579478553406223
387	486	13758	4968.5	Not Talent and Not High Performer	Forgotten Specialists	86.0	5.99	0.9363449691991786	0.0	0.0	0.0	1.0	0.13401748323383053	0.48750000000000004	0.9440239229978507
1116	153	17808	3771.5	Talent and High Performer	Forgotten Specialists	86.0	6.0	0.9363449691991786	1.0	1.0	0.0	1.0	0.13401748323383053	0.48750000000000004	0.9439304737874965
1688	1593	12472	1748.35	Not Talent and High Performer	Recent Hires	86.0	4.5	0.9363449691991786	0.0	1.0	0.0	0.0	0.13468246358254377	0.48750000000000004	0.9579478553406223
1693	1101	11742	6255.6	Talent and Not High Performer	Forgotten Specialists	86.0	5.5	0.9363449691991786	1.0	0.0	0.0	1.0	0.14123091113064062	0.48750000000000004	0.948602934305205
564	259	11747	3703.95	Not Talent and Not High Performer	Forgotten Specialists	86.0	4.49	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.48750000000000004	0.9580413045509766
1384	1310	17787	7094.25	Talent and High Performer	Recent Hires	86.0	4.63	0.9363449691991786	1.0	1.0	0.0	1.0	0.14123091113064062	0.48750000000000004	0.9567330156060181
8	1198	18016	6245.6	Not Talent and Not High Performer	Forgotten Specialists	87.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.47500000000000003	0.9579478553406223
254	115	18016	7670.4	Not Talent and Not High Performer	Forgotten Specialists	87.0	3.0	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.47500000000000003	0.9719652368937483
2230	901	13989	5223.8	Not Talent and Not High Performer	Recent Hires	87.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.47500000000000003	0.9579478553406223
1585	60	14895	1836.3	Not Talent and Not High Performer	Recent Hires	87.0	4.16	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.47500000000000003	0.9611251284926642
503	1535	11995	4073.55	Not Talent and Not High Performer	Forgotten Specialists	88.0	4.0	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.4625	0.962620315858331
267	1088	14044	1391.7	Talent and High Performer	Forgotten Specialists	88.0	4.03	0.9363449691991786	1.0	1.0	0.0	1.0	0.13401748323383053	0.4625	0.9623399682272684
1036	555	12025	8866.2	Not Talent and High Performer	Recent Hires	88.0	1.98	0.9363449691991786	0.0	1.0	0.0	0.0	0.13401748323383053	0.4625	0.9814970563498737
1266	1263	12759	2292.8	Not Talent and High Performer	Forgotten Specialists	88.0	4.5	0.9363449691991786	0.0	1.0	0.0	0.0	0.14123091113064062	0.4625	0.9579478553406223
154	1793	9720	5543.4	Talent and High Performer	Recent Hires	88.0	8.0	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.4625	0.9252406317166619
830	259	11082	3703.95	Not Talent and High Performer	Forgotten Specialists	88.0	4.5	0.9363449691991786	0.0	1.0	0.0	1.0	0.13468246358254377	0.4625	0.9579478553406223
902	883	21343	8088.45	Talent and High Performer	Forgotten Specialists	89.0	4.5	0.9363449691991786	1.0	1.0	0.0	1.0	0.14123091113064062	0.45	0.9579478553406223
296	279	15326	3091.75	Not Talent and Not High Performer	Forgotten Specialists	90.0	3.3	0.9363449691991786	0.0	0.0	0.0	0.0	0.13468246358254377	0.4375	0.9691617605831231
421	1482	14473	4018.75	Talent and High Performer	Recent Hires	90.0	4.5	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.4375	0.9579478553406223
1702	1100	12188	1309.4	Talent and Not High Performer	Recent Hires	90.0	5.0	0.9363449691991786	1.0	0.0	0.0	0.0	0.13401748323383053	0.4375	0.9532753948229137
2089	1446	15329	5457.5	Not Talent and Not High Performer	Recent Hires	90.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.4375	0.9579478553406223
2145	2356	12236	1699.2	Talent and High Performer	Recent Hires	90.0	3.0	0.9363449691991786	1.0	1.0	0.0	0.0	0.13468246358254377	0.4375	0.9719652368937483
1882	833	12265	1275.5	Not Talent and Not High Performer	Recent Hires	90.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.4375	0.9579478553406223
665	2416	14610	3848.9	Not Talent and Not High Performer	Forgotten Specialists	91.0	4.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.14123091113064062	0.42500000000000004	0.9579478553406223
1398	2326	14609	4202.05	Not Talent and Not High Performer	Forgotten Specialists	91.0	4.5	0.9363449691991786	0.0	0.0	0.0	0.0	0.14123091113064062	0.42500000000000004	0.9579478553406223
1678	1293	17391	9331.4	Not Talent and Not High Performer	Recent Hires	91.0	7.5	0.9363449691991786	0.0	0.0	0.0	1.0	0.13468246358254377	0.42500000000000004	0.9299130922343706
1903	117	12414	2765.05	Talent and High Performer	Recent Hires	91.0	4.49	0.9363449691991786	1.0	1.0	0.0	0.0	0.14123091113064062	0.42500000000000004	0.9580413045509766
598	1003	12543	3173.6	Talent and High Performer	Forgotten Specialists	92.0	4.5	0.9363449691991786	1.0	1.0	0.0	0.0	0.1352529883645026	0.41250000000000003	0.9579478553406223
